Day	Month	Year	Tmin(C)	Tmax(C)	Prcp(mm)	Et0(mm)
17	3	2013	      21.3      38.8		0	6.5
18	3	2013	      19.6      39.7		0	6.9
19	3	2013	      19.9      38.2		0	6.6
20	3	2013	      20.6      41.5		0	7.3
21	3	2013	      22.0      43.7		0	7.7
22	3	2013	      21.9      42.2		0	7.3
23	3	2013	      22.4      39.5		0	6.2
24	3	2013	      23.6      41.9		0	7.2
25	3	2013	      22.7      42.1		0	7.4
26	3	2013	      22.5      41.8		0	7.4
27	3	2013	      21.3      39.9		0	7.1
28	3	2013	      20.0      40.6		0	7.3
29	3	2013	      22.7      42.6		0	7.7
30	3	2013	      21.5      42.4		0	7.8
31	3	2013	      21.5      42.1		0	7.7
1	4	2013	      18.9      40.9		0	7.5
2	4	2013	      19.2      40.2		0	7.2
3	4	2013	      19.7      40.0		0	7.1
4	4	2013	      19.4      39.6		0	7
5	4	2013	      19.9      39.8		0	7.1
6	4	2013	      23.5      37.9		0	6.5
7	4	2013	      21.2      40.7		0	6.8
8	4	2013	      22.4      37.0		0	5.9
9	4	2013	      20.6      36.7		0	6.4
10	4	2013	      22.0      41.3		0	7.3
11	4	2013	      21.3      42.2		0	7.6
12	4	2013	      22.0      42.7		0	7.6
13	4	2013	      20.9      41.9		0	7.4
14	4	2013	      21.3      41.8		0	7.4
15	4	2013	      22.6      42.6		0	7.6
16	4	2013	      22.5      43.9		0	7.9
17	4	2013	      22.5      42.1		0	7.6
18	4	2013	      21.5      40.9		0	7.3
19	4	2013	      20.0      35.8		0	6.4
20	4	2013	      18.9      38.3		0	6.8
21	4	2013	      19.6      39.9		0	7.1
22	4	2013	      20.8      42.0		0	7.6
23	4	2013	      20.0      42.4		0	7.8
24	4	2013	      20.1      40.6		0	7.4
25	4	2013	      20.8      39.6		0	6.9
26	4	2013	      21.0      40.6		0	6.7
27	4	2013	      21.1      42.1		0	7.6
28	4	2013	      21.6      42.4		0	7.7
29	4	2013	      21.1      41.5		0	7.6
30	4	2013	      20.1      38.9		0	7.1
1	5	2013	      19.4      39.5		0	7.1
2	5	2013	      21.0      41.0		0	7.4
3	5	2013	      21.3      41.1		0	7.5
4	5	2013	      21.6      41.6		0	7.6
5	5	2013	      22.7      42.2		0	7.6
6	5	2013	      23.0      43.1		0	7.8
7	5	2013	      22.4      43.2		0	7.8
8	5	2013	      22.0      43.3		0	7.7
9	5	2013	      22.6      42.7		0	7.5
10	5	2013	      22.8      42.8		0	7.7
11	5	2013	      22.3      39.5		0	7.1
12	5	2013	      21.2      39.3		0	7.1
13	5	2013	      21.5      41.0		0	7.4
14	5	2013	      22.0      40.8		0	7.3
15	5	2013	      22.3      42.7		0	7.4
16	5	2013	      22.5      39.7		0	6.9
17	5	2013	      21.2      37.4		0	6.4
18	5	2013	      23.7      39.4		0	6.7
19	5	2013	      24.6      40.9		0	6.9
20	5	2013	      25.8      41.6		0	6.4
21	5	2013	      25.3      41.6		0	7.1
22	5	2013	      25.6      41.6		0	6.9
23	5	2013	      25.8      42.2		0	6.6
24	5	2013	      26.5      42.6		0	6.9
25	5	2013	      27.0      41.9		0	6.6
26	5	2013	      24.7      40.6		0	6.2
27	5	2013	      24.9      39.2		0	6.2
28	5	2013	      24.7      39.7		0	6.4
29	5	2013	      24.6      40.8		0	6.7
30	5	2013	      25.7      42.6		0	6.4
31	5	2013	      25.1      41.0		1.7	6.2
1	6	2013	      26.6      36.8		9.1	5.8
2	6	2013	      25.8      33.2		9.1	4.3
3	6	2013	      24.6      37.3		0	6.3
4	6	2013	      23.0      37.0		0	6.1
5	6	2013	      22.1      36.5		0	6.2
6	6	2013	      23.1      39.2		0	6.6
7	6	2013	      23.9      40.7		0	6.7
8	6	2013	      25.6      33.3		0	4.2
9	6	2013	      25.1      36.3		0	4.7
10	6	2013	      24.9      40.3		0	6.5
11	6	2013	      25.1      38.7		0	6.2
12	6	2013	      25.5      39.3		7.9	5.6
13	6	2013	      25.4      40.2		0	6.5
14	6	2013	      23.9      39.4		0	6.3
15	6	2013	      24.8      38.1		0	6.2
16	6	2013	      25.1      38.2		0	6.4
17	6	2013	      23.9      37.3		0	5.7
18	6	2013	      25.0      32.7		0	4.4
19	6	2013	      24.4      37.9		0	5.3
20	6	2013	      22.9      39.1		0	6.8
21	6	2013	      24.6      39.7		0	6.7
22	6	2013	      23.6      37.5		0	6.4
23	6	2013	      23.9      38.4		0	6.5
24	6	2013	      23.8      39.6		0	6.8
25	6	2013	      24.1      37.8		0	6.3
26	6	2013	      23.7      35.6		0	5.4
27	6	2013	      24.6      37.8		0	5.8
28	6	2013	      24.3      36.2		12.2	5.1
29	6	2013	      24.6      37.7		0	4.7
30	6	2013	      25.3      35.8		0	5.7
1	7	2013	      25.4      35.9		7.4	5.3
2	7	2013	      25.5      29.9		0	3.9
3	7	2013	      24.7      31.0		3.7	4.7
4	7	2013	      24.7      34.9		7.4	5.7
5	7	2013	      24.0      34.6		0	5.4
6	7	2013	      24.8      32.3		0	4.9
7	7	2013	      24.1      33.1		11.2	4.3
8	7	2013	      24.5      35.6		3.7	4.7
9	7	2013	      24.6      33.1		0	5.1
10	7	2013	      24.4      33.0		0	5.3
11	7	2013	      23.6      34.9		7.9	5.4
12	7	2013	      22.4      35.8		0	6.2
13	7	2013	      24.5      33.6		0	5.5
14	7	2013	      24.1      33.8		0	5
15	7	2013	      24.7      37.2		0	5.8
16	7	2013	      24.3      32.7		0	5.2
17	7	2013	      24.7      33.4		9.3	4.9
18	7	2013	      24.5      32.9		0	5
19	7	2013	      24.3      34.0		0	5.4
20	7	2013	      24.6      31.0		0	5
21	7	2013	      24.7      29.9		16.7	3.9
22	7	2013	      23.5      32.3		0	4.6
23	7	2013	      24.2      32.2		0	4.5
24	7	2013	      23.9      32.9		0	5.3
25	7	2013	      24.8      32.3		0	4.1
26	7	2013	      24.4      31.3		0	4.5
27	7	2013	      24.0      31.3		2.5	4.8
28	7	2013	      23.5      33.0		0	4.6
29	7	2013	      24.3      34.0		0	5
30	7	2013	      24.3      30.7		2.5	4
31	7	2013	      24.4      30.0		4.9	4.3
1	8	2013	      24.1      28.7		10	3.7
2	8	2013	      23.1      29.9		20	4.4
3	8	2013	      21.9      32.2		10	5
4	8	2013	      23.3      31.8		0	4.9
5	8	2013	      24.1      31.0		0	4.6
6	8	2013	      24.0      29.4		17.3	4.1
7	8	2013	      23.7      30.9		17.3	3.4
8	8	2013	      23.9      31.9		0	5.1
9	8	2013	      24.4      29.3		5.8	3.2
10	8	2013	      24.1      28.5		0	3.9
11	8	2013	      23.9      29.4		7.6	3.6
12	8	2013	      23.5      29.0		15.2	3.7
13	8	2013	      24.1      29.1		30.5	3.6
14	8	2013	      23.6      29.3		0	3.7
15	8	2013	      23.3      30.9		0	5.1
16	8	2013	      23.9      30.6		11.4	3
17	8	2013	      23.9      32.0		0	4.5
18	8	2013	      23.2      30.4		7.2	2.8
19	8	2013	      23.4      28.9		7.6	3.2
20	8	2013	      23.5      29.0		3.3	3.8
21	8	2013	      22.7      31.0		10.5	3.7
22	8	2013	      23.4      31.6		4.6	5.1
23	8	2013	      24.2      30.8		15.3	4.6
24	8	2013	      22.8      32.0		0	5.2
25	8	2013	      24.9      31.0		45.8	1.5
26	8	2013	      24.3      30.3		9.3	4.2
27	8	2013	      24.2      30.3		9.3	3.8
28	8	2013	      24.5      30.7		18.6	4
29	8	2013	      23.6      29.8		18.6	2.8
30	8	2013	      23.0      29.0		18.6	3.2
31	8	2013	      22.8      28.6		0	4.1
1	9	2013	      21.0      31.6		0	5
2	9	2013	      23.1      31.5		0	4.9
3	9	2013	      23.4      30.2		0	4.1
4	9	2013	      23.5      30.5		0	4.5
5	9	2013	      24.2      29.4		25	3.9
6	9	2013	      23.4      29.7		11.4	2
7	9	2013	      23.6      30.5		11.4	3.8
8	9	2013	      24.0      29.7		0	4.3
9	9	2013	      23.4      28.9		0	3.6
10	9	2013	      22.8      31.2		0	4.2
11	9	2013	      23.6      31.3		0	4.9
12	9	2013	      23.4      32.0		0	4.8
13	9	2013	      24.0      33.0		2.4	4.8
14	9	2013	      24.2      31.1		14.3	4.1
15	9	2013	      23.6      30.0		7.2	3.5
16	9	2013	      24.1      30.7		0	4.8
17	9	2013	      23.9      30.9		8.1	4.2
18	9	2013	      24.2      29.9		0	4.5
19	9	2013	      24.2      29.5		8.1	3.6
20	9	2013	      23.6      29.9		4	3.3
21	9	2013	      23.1      32.1		0	5
22	9	2013	      23.9      31.6		7.1	4.3
23	9	2013	      24.6      31.7		0	4.8
24	9	2013	      24.5      30.5		0	4.3
25	9	2013	      24.4      32.0		0	4.6
26	9	2013	      24.3      31.0		5.6	4.9
27	9	2013	      24.5      28.7		16.9	3.8
28	9	2013	      24.0      29.8		0	3.6
29	9	2013	      23.3      31.6		0	5
30	9	2013	      23.5      32.8		0	5.2
1	10	2013	      24.0      31.0		6.2	4.7
2	10	2013	      24.5      32.3		0	5
3	10	2013	      23.1      33.0		0	5.4
4	10	2013	      21.9      33.1		0	4.1
5	10	2013	      24.2      32.6		0	5
6	10	2013	      23.6      32.3		5.7	5
7	10	2013	      24.2      28.9		5.7	3.1
8	10	2013	      22.7      31.8		0	5
9	10	2013	      23.3      32.5		0	4.9
10	10	2013	      22.4      32.4		0	4.7
11	10	2013	      21.6      32.5		1.6	4.7
12	10	2013	      23.9      30.6		1.6	4.2
13	10	2013	      23.7      33.3		1.6	5.1
14	10	2013	      23.4      34.1		4.8	5.1
15	10	2013	      23.4      33.4		0	5
16	10	2013	      24.2      29.7		0	4.4
17	10	2013	      23.7      31.4		1.3	3.8
18	10	2013	      23.2      30.6		2.6	3.3
19	10	2013	      23.2      32.0		0	4.6
20	10	2013	      21.4      31.9		0	4.9
21	10	2013	      22.6      31.2		0	4.7
22	10	2013	      23.4      31.1		0	4.6
23	10	2013	      23.9      31.8		0	4.5
24	10	2013	      22.9      30.8		0	4.6
25	10	2013	      23.1      29.3		0	3.5
26	10	2013	      22.4      28.4		1.9	3.2
27	10	2013	      22.4      30.4		0	3.7
28	10	2013	      22.6      32.1		0	4
29	10	2013	      22.8      31.9		0	4.1
30	10	2013	      22.4      32.4		0	4.5
31	10	2013	      21.1      32.0		1	4.3
1	11	2013	      22.4      32.5		0	4.2
2	11	2013	      20.7      27.8		1.1	2.8
3	11	2013	      22.2      33.7		0	4.9
4	11	2013	      22.1      34.9		0	5
5	11	2013	      22.3      35.1		0	5
6	11	2013	      22.4      35.4		0	5.2
7	11	2013	      22.1      35.2		0	5.1
8	11	2013	      20.4      35.0		0	5.2
9	11	2013	      19.6      35.1		0	5.2
10	11	2013	      22.5      36.6		0	5.4
11	11	2013	      19.4      36.0		0	5.4
12	11	2013	      20.5      36.0		0	5.4
13	11	2013	      20.9      34.8		0	5.1
14	11	2013	      20.9      34.7		0	5.1
15	11	2013	      21.1      32.5		0	4.6
16	11	2013	      21.5      32.7		0	3.9
17	11	2013	      20.0      33.4		0	3.3
18	11	2013	      20.8      32.6		0	3.4
19	11	2013	      20.1      31.3		0	3.5
20	11	2013	      20.8      27.9		0	2.7
21	11	2013	      19.8      29.4		0	2.6
22	11	2013	      18.7      33.2		0	4.6
23	11	2013	      17.8      34.5		0	4.7
24	11	2013	      17.9      33.7		0	5
25	11	2013	      17.4      34.6		0	5.1
26	11	2013	      16.8      34.0		0	5
27	11	2013	      17.5      34.3		0	5
28	11	2013	      19.4      35.9		0	5.2
29	11	2013	      20.5      37.8		0	5.4
30	11	2013	      22.1      37.0		0	5
1	12	2013	      20.6      36.4		0	5
2	12	2013	      22.6      36.9		0	5.2
3	12	2013	      22.0      35.9		0	5
4	12	2013	      21.1      37.6		0	5.1
5	12	2013	      23.4      35.0		0	4.3
6	12	2013	      22.6      35.9		0	4.7
7	12	2013	      19.4      35.4		0	5
8	12	2013	      18.5      34.8		0	5
9	12	2013	      18.6      34.6		0	5
10	12	2013	      17.1      33.9		0	4.9
11	12	2013	      16.6      33.0		0	4.7
12	12	2013	      14.9      32.6		0.8	4.4
13	12	2013	      16.0      31.6		0	4.4
14	12	2013	      16.2      31.5		0	4.4
15	12	2013	      15.9      30.5		0	4.1
16	12	2013	      15.9      32.1		0	4.2
17	12	2013	      21.4      31.8		0	3.2
18	12	2013	      21.0      31.3		0	3.5
19	12	2013	      18.0      30.2		0	3.7
20	12	2013	      18.2      31.9		0	4.2
21	12	2013	      14.3      32.5		0	4.8
22	12	2013	      15.2      30.8		0	4.4
23	12	2013	      16.4      31.7		0	4.5
24	12	2013	      13.8      30.7		0	4.4
25	12	2013	      15.7      32.1		0	4.1
26	12	2013	      17.4      32.1		0	3.6
27	12	2013	      16.8      35.7		0	4.9
28	12	2013	      16.3      35.4		0	5.2
29	12	2013	      15.4      35.3		0	5.2
30	12	2013	      14.7      32.0		0	4.7
31	12	2013	      14.1      31.1		0	4.4
1	1	2014	      14.9      34.6		0	5
2	1	2014	      16.1      34.5		0	5
3	1	2014	      17.5      35.5		0	5
4	1	2014	      18.3      35.6		0	5.2
5	1	2014	      17.7      35.2		0	5.2
6	1	2014	      16.9      34.1		0	4.7
7	1	2014	      17.2      33.9		0	4.3
8	1	2014	      18.0      32.6		0.3	4.4
9	1	2014	      19.1      33.3		0	4.4
10	1	2014	      17.4      28.1		0	3.9
11	1	2014	      15.2      32.5		0	4.8
12	1	2014	      16.0      36.5		0	5.4
13	1	2014	      17.8      38.0		0	5.6
14	1	2014	      18.1      37.6		0	5.6
15	1	2014	      17.3      36.9		0	5.5
16	1	2014	      16.5      35.2		0	5.3
17	1	2014	      16.9      32.5		0	4.8
18	1	2014	      14.8      32.6		0	4.9
19	1	2014	      14.5      33.1		0	5
20	1	2014	      14.4      33.5		0	5.2
21	1	2014	      14.9      34.2		0	5.3
22	1	2014	      15.4      33.6		0	5.1
23	1	2014	      14.4      33.5		0	5.2
24	1	2014	      15.4      34.0		0	5.2
25	1	2014	      16.1      31.2		0	4.5
26	1	2014	      17.6      35.2		0	5.2
27	1	2014	      19.6      37.3		0	5.4
28	1	2014	      19.7      38.0		0	5.5
29	1	2014	      20.1      37.4		0	5.6
30	1	2014	      18.1      35.2		0	5.4
31	1	2014	      17.3      32.7		0	4.9
1	2	2014	      14.7      32.8		0	5.1
2	2	2014	      13.4      33.5		0	5.4
3	2	2014	      13.4      34.1		0	5.5
4	2	2014	      14.2      34.6		0	5.5
5	2	2014	      15.4      35.6		0	5.6
6	2	2014	      17.2      36.7		0	5.8
7	2	2014	      18.8      37.9		0	5.8
8	2	2014	      19.8      37.7		0	5.8
9	2	2014	      18.1      37.8		0	6
10	2	2014	      16.2      38.0		0	6.2
11	2	2014	      18.1      38.0		0	6.1
12	2	2014	      16.5      37.8		0	6.2
13	2	2014	      17.0      37.5		0	6.1
14	2	2014	      16.6      37.9		0	6
15	2	2014	      15.7      37.2		0	6.2
16	2	2014	      14.9      28.7		0	4.6
17	2	2014	      13.3      29.8		0	5
18	2	2014	      13.5      32.1		0	5.1
19	2	2014	      16.8      34.3		0	5
20	2	2014	      16.2      35.1		0	5.6
21	2	2014	      17.9      36.5		0	5.9
22	2	2014	      17.5      37.0		0	6
23	2	2014	      17.0      37.4		0	6.2
24	2	2014	      17.0      37.4		0	6.2
25	2	2014	      16.7      36.9		0	6.2
26	2	2014	      17.3      37.1		0	6.3
27	2	2014	      18.3      36.9		0	5.8
28	2	2014	      19.6      35.3		0	5.5
1	3	2014	      17.2      35.3		0	5.8
2	3	2014	      16.4      35.1		0	6.1
3	3	2014	      15.8      36.2		0	6.1
4	3	2014	      16.4      37.5		0	6.5
5	3	2014	      16.1      37.6		0	6.6
6	3	2014	      15.8      36.8		0	6.3
7	3	2014	      16.5      36.2		0	6.1
8	3	2014	      18.2      34.0		0	5.2
9	3	2014	      17.1      36.2		0	6.1
10	3	2014	      19.7      33.6		0	5.4
11	3	2014	      18.2      35.3		0	6
12	3	2014	      17.7      36.1		0	6.2
13	3	2014	      18.1      38.8		0	6.8
14	3	2014	      19.5      40.4		0	7.1
15	3	2014	      21.9      41.0		0	7.1
16	3	2014	      23.9      41.7		0	6.9
17	3	2014	      23.1      40.9		0	6.9
18	3	2014	      21.1      39.3		0	6.8
19	3	2014	      19.5      39.7		0	7
20	3	2014	      19.1      40.3		0	7.1
21	3	2014	      19.8      41.0		0	7.3
22	3	2014	      18.9      40.0		0	7.1
23	3	2014	      20.1      38.5		0	6.2
24	3	2014	      18.8      39.6		0	6.9
25	3	2014	      18.3      39.8		0	7
26	3	2014	      19.3      40.5		0	7.2
27	3	2014	      21.9      40.8		0	7
28	3	2014	      19.5      40.2		0	7.1
29	3	2014	      18.4      37.4		0	6.5
30	3	2014	      18.3      38.4		0	6.9
31	3	2014	      19.6      39.0		0	6.9
1	4	2014	      20.9      38.5		0	6.6
2	4	2014	      19.5      37.9		0	6.6
3	4	2014	      20.0      40.6		0	7.1
4	4	2014	      23.8      43.3		0	7.6
5	4	2014	      24.4      43.1		0	7.5
6	4	2014	      21.1      41.4		0	7.6
7	4	2014	      20.6      39.2		0	7
8	4	2014	      17.1      38.9		0	7.1
9	4	2014	      17.9      39.0		0	7
10	4	2014	      18.0      39.7		0	7.2
11	4	2014	      19.4      41.0		0	7.5
12	4	2014	      19.5      38.0		0	6.7
13	4	2014	      19.6      39.4		0	6.8
14	4	2014	      22.0      41.5		0	7
15	4	2014	      22.4      41.6		0	6.9
16	4	2014	      22.1      43.0		0	7.6
17	4	2014	      21.0      43.1		0	7.7
18	4	2014	      22.0      43.3		0	7.9
19	4	2014	      21.4      42.4		0	7.6
20	4	2014	      22.5      43.0		0	7.6
21	4	2014	      22.1      43.8		0	7.8
22	4	2014	      23.7      43.6		0	7.8
23	4	2014	      23.2      43.7		0	7.3
24	4	2014	      23.4      42.4		0	7.3
25	4	2014	      22.8      43.4		0	7.8
26	4	2014	      23.1      43.3		0	7.8
27	4	2014	      20.8      42.5		0	7.8
28	4	2014	      21.3      41.9		0	7.5
29	4	2014	      21.5      42.1		0	7.2
30	4	2014	      20.9      41.6		0	7.3
1	5	2014	      20.5      40.7		0	7.3
2	5	2014	      20.6      40.6		0	7.3
3	5	2014	      20.9      39.9		0	7.2
4	5	2014	      21.8      38.5		0	6.7
5	5	2014	      21.1      37.3		0	6.5
6	5	2014	      21.1      35.4		0	5.9
7	5	2014	      22.5      38.9		0	6.3
8	5	2014	      24.3      41.0		0	7.1
9	5	2014	      23.6      42.7		0	7.4
10	5	2014	      22.7      41.9		0	7.2
11	5	2014	      23.0      40.2		0	7
12	5	2014	      24.5      40.4		0	6.5
13	5	2014	      23.8      40.5		0	7.1
14	5	2014	      22.9      39.9		0	7
15	5	2014	      22.1      39.6		0	6.9
16	5	2014	      23.7      41.3		0	7.2
17	5	2014	      23.4      39.1		0	6.7
18	5	2014	      23.1      38.9		0	6.7
19	5	2014	      22.6      38.6		0	6.4
20	5	2014	      25.6      38.0		0	6.4
21	5	2014	      25.6      39.3		0	5.2
22	5	2014	      24.9      42.8		0	7.3
23	5	2014	      25.3      43.0		0	7.5
24	5	2014	      24.0      43.4		0	7.6
25	5	2014	      23.6      40.6		0	7.1
26	5	2014	      24.1      40.1		0	5.1
27	5	2014	      25.0      39.2		0	6.6
28	5	2014	      24.2      43.6		0	7.4
29	5	2014	      26.4      43.4		0	6.9
30	5	2014	      24.3      41.5		0	6.7
31	5	2014	      26.5      41.5		0	6.7
1	6	2014	      25.4      38.7		0	4.7
2	6	2014	      25.8      35.5		14.7	5.3
3	6	2014	      25.0      39.3		0	6.2
4	6	2014	      22.6      40.0		0	6.7
5	6	2014	      24.6      38.6		0	6.1
6	6	2014	      25.2      38.6		0	6
7	6	2014	      25.8      38.1		0	5.7
8	6	2014	      26.5      38.6		0	6.4
9	6	2014	      25.5      39.3		0	6.1
10	6	2014	      24.7      39.3		0	6.1
11	6	2014	      25.3      38.4		0	6.1
12	6	2014	      24.8      38.5		0	6.4
13	6	2014	      25.0      40.3		0	7
14	6	2014	      25.8      39.8		0	6.6
15	6	2014	      27.7      38.0		0	6.2
16	6	2014	      24.7      41.4		0	7.1
17	6	2014	      24.4      41.0		0	6.9
18	6	2014	      26.0      40.5		0	6.5
19	6	2014	      26.0      40.7		0	6.5
20	6	2014	      25.8      42.0		0	7.2
21	6	2014	      27.7      38.6		0	6.1
22	6	2014	      25.3      39.9		1.9	6
23	6	2014	      27.2      40.6		1.9	6.4
24	6	2014	      27.6      33.7		0	4.8
25	6	2014	      24.7      34.1		0	5.5
26	6	2014	      23.6      34.5		0	5.3
27	6	2014	      23.5      34.2		0	5.5
28	6	2014	      22.2      34.6		0	5.6
29	6	2014	      22.5      35.4		0	6
30	6	2014	      23.5      35.1		1.2	5.4
1	7	2014	      25.2      32.3		2	3.5
2	7	2014	      25.0      31.5		4.1	4
3	7	2014	      24.2      30.4		2	4.5
4	7	2014	      24.6      31.2		2	3.8
5	7	2014	      24.7      31.7		0	5.1
6	7	2014	      24.3      36.9		0	6.1
7	7	2014	      24.0      34.1		0	4.8
8	7	2014	      25.1      33.2		0	4.2
9	7	2014	      24.2      33.7		0	4.8
10	7	2014	      23.7      33.2		0	5
11	7	2014	      24.6      34.6		5	5.6
12	7	2014	      24.6      36.9		0	6.1
13	7	2014	      24.4      38.4		0	5.6
14	7	2014	      25.0      34.4		0	4.7
15	7	2014	      25.2      30.7		5	4
16	7	2014	      25.0      30.6		10.8	4.1
17	7	2014	      23.5      31.2		5.4	3.6
18	7	2014	      23.1      34.5		0	5.5
19	7	2014	      22.1      30.4		5.4	4.7
20	7	2014	      23.4      33.2		5.4	4.8
21	7	2014	      24.0      35.8		0	5.9
22	7	2014	      24.1      33.2		0	4.8
23	7	2014	      25.0      32.7		4.2	4.5
24	7	2014	      24.3      33.6		0	5.2
25	7	2014	      24.0      34.8		0	5.4
26	7	2014	      24.9      34.6		0	4.5
27	7	2014	      24.9      37.5		0	6.2
28	7	2014	      23.1      38.5		0	6.5
29	7	2014	      25.8      33.6		2.9	5
30	7	2014	      24.9      30.1		2.9	3.6
31	7	2014	      23.6      31.6		0	5.1
1	8	2014	      23.9      33.3		6.9	5
2	8	2014	      25.0      31.8		0	4.5
3	8	2014	      24.1      31.0		0	4.1
4	8	2014	      23.6      31.8		6.9	4.2
5	8	2014	      23.9      31.3		13.8	4.1
6	8	2014	      24.4      31.2		9.8	3.8
7	8	2014	      23.9      31.5		0	4.4
8	8	2014	      24.5      32.6		0	4.8
9	8	2014	      24.0      30.8		0	3.3
10	8	2014	      24.1      31.9		3.3	4.3
11	8	2014	      24.9      29.4		10.1	3.5
12	8	2014	      24.2      29.7		0	4
13	8	2014	      23.3      31.1		0	4.3
14	8	2014	      23.9      30.3		20.2	3.6
15	8	2014	      24.0      28.8		10.1	4
16	8	2014	      23.1      30.6		6.9	4.2
17	8	2014	      24.0      28.9		6.9	3.1
18	8	2014	      23.8      28.9		6.9	2.8
19	8	2014	      23.2      27.6		6.9	3.3
20	8	2014	      23.0      30.8		6.9	4.8
21	8	2014	      23.8      31.2		0	4.7
22	8	2014	      24.5      30.1		13.1	3.8
23	8	2014	      23.6      30.0		0	4
24	8	2014	      23.2      29.5		0	4.1
25	8	2014	      23.6      30.9		4.4	4.7
26	8	2014	      24.3      29.4		19.8	3.3
27	8	2014	      23.8      32.5		13.2	4.3
28	8	2014	      24.6      29.4		0	4.2
29	8	2014	      24.4      30.2		0	4.7
30	8	2014	      24.1      30.7		0	4.9
31	8	2014	      24.4      28.6		6.6	2.8
1	9	2014	      23.3      31.4		0	4.5
2	9	2014	      23.4      31.3		0	4.8
3	9	2014	      23.8      30.5		18.2	3.2
4	9	2014	      23.7      29.3		0	3.8
5	9	2014	      23.1      32.2		0	5
6	9	2014	      23.9      31.2		7.6	4.4
7	9	2014	      24.3      30.3		0	4.1
8	9	2014	      24.4      30.1		7.6	4.2
9	9	2014	      23.5      31.2		15.2	4.5
10	9	2014	      23.7      31.9		7.6	5
11	9	2014	      23.8      30.7		10.7	4.8
12	9	2014	      23.4      30.4		10.7	4.1
13	9	2014	      23.6      31.3		0	4.7
14	9	2014	      24.8      30.8		10.7	4.1
15	9	2014	      24.2      31.4		16.1	3.9
16	9	2014	      24.1      29.9		16.9	3.7
17	9	2014	      23.8      30.1		5.6	2.4
18	9	2014	      23.7      29.6		5.6	4.5
